instance,algorithm,seed,evaluations,runtime_seconds,front_size,hv,igd_plus,spread
Large,NSGA-II,1190382222,10000,87.92139601707458,100,497136091.71814364,533.5371518829459,6011.447215384228
Large,NSGA-II,72124473,10000,86.03465056419373,100,460017365.6268803,362.06455081958893,6318.126334355445
Large,NSGA-II,1642588603,10000,85.6813440322876,100,482483030.25423545,522.2330982941202,7879.217606753811
Large,NSGA-II,1566923138,10000,90.16172051429749,100,448059379.4247062,387.27187843615593,8050.68161850068
Large,MOEA/D,1826701614,10500,115.92068672180176,34,166307412.07445106,120.81148078964404,267.80637706168517
Large,MOEA/D,1367864806,10500,113.6746437549591,46,152841312.92769656,98.33034013836945,336.84249064046827
Large,MOEA/D,1097657231,10500,109.29802584648132,61,203212873.5858475,57.972825867389275,272.17808103337416
Large,MOEA/D,579362555,10500,109.34547138214111,42,121397467.38441542,129.57654134515633,810.4606125414815
Large,MOEA/D,661058651,10500,107.7307779788971,29,242636404.6008743,184.0732552075283,319.7080135966014
Large,MOEA/D,87989972,10500,107.56562376022339,26,110080150.49261644,126.3916774320402,471.8474977039281
Large,MOEA/D,161576974,10500,108.0676109790802,43,173510474.49385694,58.99301395287889,369.98936779974105
Large,MOEA/D,35492826,10500,109.32890248298645,33,275511591.0081397,112.60569034145959,487.1534897023934
Large,MOEA/D,376383645,10500,108.39707088470459,78,214465079.80226204,115.43150424788398,446.7761871755068
Large,MOEA/D,1746484539,10500,108.24800109863281,26,214893380.3008045,101.27056145077718,416.11247142677826
Large,MOEA/D,1394609702,10500,107.04746341705322,73,178839272.84531546,124.48295005283451,484.35505698321373
Large,MOEA/D,1960127675,10500,107.31477952003479,36,166913298.0900615,137.82894752804734,376.66716523860265
Large,MOEA/D,1081530686,10500,108.78103232383728,71,204443404.8645113,53.0692603568588,379.35227259132853
Large,MOEA/D,1302740407,10500,107.4504497051239,43,294635664.8427071,269.4071085713752,254.4651509991703
Large,MOEA/D,2084654369,10500,106.9769344329834,63,220286931.71455872,141.02857027764117,292.31200602187147
Large,MOEA/D,1566581934,10500,106.96799516677856,36,280475509.2481358,246.58102941579378,243.1925569953532
Large,MOEA/D,1357791198,10500,107.11463356018066,60,180402363.1850843,84.91152181934136,592.5183509693688
Large,MOEA/D,1167425778,10500,107.06290912628174,31,186482317.02739546,75.63572252499786,354.2730911134212
Large,MOEA/D,1202413557,10500,109.59511590003967,43,95734947.67513207,111.13440555801772,543.7818961827687
Large,MOEA/D,2008052738,10500,109.53601837158203,81,230122657.24279067,37.60722151996219,358.10210186159435
Large,MOEA/D,595598245,10500,108.57622504234314,54,244206406.34420764,263.8521072920011,502.0869237241902
Large,MOEA/D,1752032165,10500,107.49984455108643,72,173911813.65026212,113.66072960444376,410.18957458502985
Large,MOEA/D,1440696407,10500,109.15580654144287,77,208843379.3468762,179.7650882684555,492.4503556947013
Large,MOEA/D,5880883,10500,109.54457712173462,42,159732898.369713,103.04541059719811,489.869528925775
Large,MOEA/D,846428919,10500,108.16715860366821,67,272151915.1494357,93.09190973717428,518.221582674156
Large,MOEA/D,1841261662,10500,107.74236750602722,85,231252850.39164042,229.30204954444943,544.140289485885
Large,MOEA/D,1190382222,10500,107.07723665237427,55,244452447.01017404,47.129377496087365,475.01956083786285
Large,MOEA/D,72124473,10500,106.83629179000854,37,233236007.24605283,101.77295378015712,433.87400128714603
Large,MOEA/D,1642588603,10500,107.649742603302,28,200712987.90502915,68.65989985816971,345.17333071322366
Large,MOEA/D,1566923138,10500,109.79488444328308,80,242100019.00293437,46.01051826801378,593.7992398091428
Large,PLS,1826701614,10000,71.02020907402039,47,245196796.57210395,2984.6096707055776,1922.8647885072828
Large,PLS,1367864806,10000,66.76742935180664,108,161085168.1201716,3069.036597436033,2461.176654202006
Large,PLS,1097657231,10000,67.95482778549194,118,238239023.9341861,2314.308744324162,2868.2111717632292
Large,PLS,579362555,10000,63.409653186798096,45,200405326.22329685,2886.5920816219727,2528.1284352745993
Large,PLS,661058651,10000,63.25489354133606,70,200622366.1917357,2710.539961145037,3535.0398441647726
Large,PLS,87989972,10000,63.32021403312683,71,183147350.71017835,2604.0015432110395,4715.853977607046
Large,PLS,161576974,10000,64.299156665802,94,184543495.75241518,2615.803163728726,2236.623252126412
Large,PLS,35492826,10000,68.75386571884155,82,201291220.73963672,3061.8070299555507,2183.047942107052
Large,PLS,376383645,10000,64.09275412559509,65,237592751.0624564,2142.035165894173,3934.7276189508816
Large,PLS,1746484539,10000,61.57222294807434,60,219974682.4850132,2446.7321307603643,3249.22539117148
Large,PLS,1394609702,10000,66.20802044868469,89,198431348.7909024,3038.262251278177,2334.975568098874
Large,PLS,1960127675,10000,76.264399766922,77,198823786.25283816,2222.019416905054,2672.700239479754
Large,PLS,1081530686,10000,65.16119718551636,171,156672861.83428743,3275.095589481241,2738.1496072492137
Large,PLS,1302740407,10000,59.93451261520386,41,220980138.78878438,2662.2302283487734,2521.055974122757
Large,PLS,2084654369,10000,61.10855770111084,117,236684437.57460397,2322.3769922588413,3172.468502405778
Large,PLS,1566581934,10000,59.39726257324219,58,228465217.62126273,2580.713518869711,2733.170413636237
Large,PLS,1357791198,10000,60.24274182319641,82,155672016.26837865,2667.305384775327,3498.152773579369
Large,PLS,1167425778,10000,60.7554292678833,82,181502084.11843497,3048.718231527547,3490.6609742164865
Large,PLS,1202413557,10000,60.426345348358154,78,132997576.27909148,3117.6680330459358,3120.228403407947
Large,PLS,2008052738,10000,58.47234010696411,41,151899183.95377216,3036.9719339188123,2278.293402544692
Large,PLS,595598245,10000,60.27987289428711,100,153277457.16911885,3387.546723077936,2638.393417034806
Large,PLS,1752032165,10000,59.77117323875427,62,176857836.56063527,2657.116157633773,1606.9465269889686
Large,PLS,1440696407,10000,61.094141721725464,68,161946306.25619745,2918.285079110909,4137.7078929371
Large,PLS,5880883,10000,60.96969485282898,106,237244295.20301488,1833.9381788626642,3124.9208622421133
Large,PLS,846428919,10000,59.13437342643738,83,210703980.7617636,3044.0637356110306,2804.6911351123313
Large,PLS,1841261662,10000,58.24035453796387,51,205290259.37268206,2331.510175640135,2681.2025695296506
Large,PLS,1190382222,10000,59.644545555114746,93,159513390.07837224,2274.523443624851,4253.362611809903
Large,PLS,72124473,10000,58.74174404144287,45,139870292.22099653,3050.7908237207516,3961.6735697833815
Large,PLS,1642588603,10000,60.2530152797699,81,124348299.86813033,3615.7793380111893,2018.2144678034233
Large,PLS,1566923138,10000,60.47189784049988,84,173694168.5027237,2574.8762856676735,2705.250135117332
Large,Graph-PMX NSGA-II,1826701614,10000,129.12185144424438,100,460414888.2830135,494.13112908105063,6390.784460908103
Large,Graph-PMX NSGA-II,1367864806,10000,90.70993113517761,100,462249971.5873235,518.5996140140497,7017.474650103586
Large,Graph-PMX NSGA-II,1097657231,10000,90.08297276496887,100,502233791.9911641,262.11418764873423,6174.441859262432
Large,Graph-PMX NSGA-II,579362555,10000,3049.2470486164093,100,475753108.8040823,213.0821949358439,7914.460398695014
Large,Graph-PMX NSGA-II,661058651,10000,98.86776685714722,100,491618324.1833894,405.73585827345784,7370.59556818884
Large,Graph-PMX NSGA-II,87989972,10000,88.89248275756836,100,451373832.4907625,398.63343878748924,7775.898482074611
Large,Graph-PMX NSGA-II,161576974,10000,87.79667663574219,100,447537668.8812088,597.2202471106463,6689.755335160325
Large,Graph-PMX NSGA-II,35492826,10000,827.8373558521271,100,503734348.6503372,321.2466794119353,7162.059592205943
Large,Graph-PMX NSGA-II,376383645,10000,96.6236560344696,100,471434537.48561734,419.3922269579193,6016.937968655075
Large,Graph-PMX NSGA-II,1746484539,10000,92.80710029602051,100,461483624.9141109,625.873401401692,5634.647890889066
Large,Graph-PMX NSGA-II,1394609702,10000,93.36707973480225,100,500256871.5969595,362.7896050341164,6302.584801156976
Large,Graph-PMX NSGA-II,1960127675,10000,93.1761269569397,100,484037144.98790276,617.5574484412346,7181.089788740812
Large,Graph-PMX NSGA-II,1081530686,10000,92.65199089050293,100,481220558.24734217,389.8902756096325,6112.276998270849
Large,Graph-PMX NSGA-II,1302740407,10000,96.05294156074524,100,454472621.2708038,393.8201589290934,5966.828298499037
Large,Graph-PMX NSGA-II,2084654369,10000,92.03921031951904,100,486709584.35126054,659.5715056032541,5503.358423071738
Large,Graph-PMX NSGA-II,1566581934,10000,93.0801751613617,100,479545490.3711247,455.6629345126404,6088.376707486718
Large,Graph-PMX NSGA-II,1357791198,10000,97.08083534240723,100,475942828.00676835,329.08106443700115,6026.958651522529
Large,Graph-PMX NSGA-II,1167425778,10000,97.92595982551575,100,485663759.94802177,522.5423052371139,7145.773295343485
Large,Graph-PMX NSGA-II,1202413557,10000,93.38850235939026,100,448231467.73251915,454.01828218114207,6430.496060201929
Large,Graph-PMX NSGA-II,2008052738,10000,95.54012537002563,100,495445381.3795614,413.85845116551764,5421.664383994533
Large,Graph-PMX NSGA-II,595598245,10000,93.38429927825928,100,481104329.5999621,485.9516302152243,7326.021090601123
Large,Graph-PMX NSGA-II,1752032165,10000,102.42492413520813,100,488259946.8847351,345.84551852194863,7221.133249906305
Large,Graph-PMX NSGA-II,1440696407,10000,95.11024498939514,100,439615712.1530762,742.0700167553196,6677.308895950879
Large,Graph-PMX NSGA-II,5880883,10000,94.26296281814575,100,485673844.0355114,301.1511774878688,7863.024974248205
Large,Graph-PMX NSGA-II,846428919,10000,94.1347074508667,100,450968734.41419065,400.70917334134026,7217.0835038858795
Large,Graph-PMX NSGA-II,1841261662,10000,98.76963353157043,100,486453310.9878893,512.4390146273956,6903.0002283762715
Large,Graph-PMX NSGA-II,1190382222,10000,94.13115501403809,100,510266459.45558864,516.140592974122,7534.621718195112
Large,Graph-PMX NSGA-II,72124473,10000,94.96292686462402,100,491840559.08368206,516.2003079305761,5813.260444724146
Large,Graph-PMX NSGA-II,1642588603,10000,95.11555743217468,100,496717900.92734236,498.87313021471357,6565.642416758857
Large,Graph-PMX NSGA-II,1566923138,10000,96.87202882766724,100,494203821.15486443,413.6312257659095,6645.6931018300675
Hidden,NSGA-II,1826701614,10000,69.20199060440063,100,124558812.94090532,142.76424445486873,2595.119830807323
Hidden,NSGA-II,1367864806,10000,73.25937080383301,100,116499875.014739,230.43519086266267,3241.458343353749
Hidden,NSGA-II,1097657231,10000,55.4584481716156,100,117684747.13035405,292.29185552459154,2149.480428482465
Hidden,NSGA-II,579362555,10000,54.771671533584595,100,124501001.67139494,240.02049825577802,2384.351271465076
Hidden,NSGA-II,661058651,10000,55.877652645111084,100,128940735.18326464,161.96235903350308,2591.5937027471186
Hidden,NSGA-II,87989972,10000,54.5901665687561,100,125235292.04186203,183.52977185149828,2800.819373868463
Hidden,NSGA-II,161576974,10000,54.369431018829346,100,113852960.25432377,171.81929678865728,3351.0878731475805
Hidden,NSGA-II,35492826,10000,55.88438558578491,100,133266285.349687,110.86110004822045,1662.5165566577946
Hidden,NSGA-II,376383645,10000,54.67774033546448,100,117901299.45982847,230.95362869616457,2910.8231562692226
Hidden,NSGA-II,1746484539,10000,54.87817716598511,100,132842064.9618235,83.24322646155908,2772.6506393858967
Hidden,NSGA-II,1394609702,10000,53.47934317588806,100,120647073.18874842,205.8393921244594,2436.90661706662
Hidden,NSGA-II,1960127675,10000,55.176393270492554,100,121979057.07438003,162.81092283456292,2543.5101637164344
Hidden,NSGA-II,1081530686,10000,54.021419048309326,100,125478766.29077744,244.83717944563836,2361.1297839340828
Hidden,NSGA-II,1302740407,10000,53.2966845035553,100,117855831.88950858,185.0476661985896,3100.4539172108744
Hidden,NSGA-II,2084654369,10000,53.088847160339355,100,116264435.52188224,226.31584001729928,2727.445930712465
Hidden,NSGA-II,1566581934,10000,55.40502905845642,100,112992711.13122308,249.06619420828508,2808.2531131772107
Hidden,NSGA-II,1357791198,10000,54.830718994140625,100,125118611.56403193,205.73744734574242,2600.722341657973
Hidden,NSGA-II,1167425778,10000,54.89615559577942,100,114005254.44275475,173.74085724335418,2780.1804828611457
Hidden,NSGA-II,1202413557,10000,54.12719011306763,100,133098385.98464346,107.02293090069406,2544.5804051493897
Hidden,NSGA-II,2008052738,10000,54.334741830825806,100,123174594.55563545,131.95337518693805,2903.8680019978337
Hidden,NSGA-II,595598245,10000,53.489450216293335,100,119691871.69821289,176.11652668427138,2429.069190651748
Hidden,NSGA-II,1752032165,10000,53.11293625831604,100,131956471.72257267,183.7545118058873,1953.223261707568
Hidden,NSGA-II,1440696407,10000,54.57185220718384,100,124896369.5799049,128.01579489573786,2578.0651139632523
Hidden,NSGA-II,5880883,10000,55.302733421325684,98,125040134.10270557,201.72993727007122,2643.3972356235276
Hidden,NSGA-II,846428919,10000,53.43908619880676,100,124144353.99030489,208.79864071059632,2287.435126702214
Hidden,NSGA-II,1841261662,10000,53.12992858886719,100,118299608.1348008,182.1944185340102,4119.23731259604
Hidden,NSGA-II,1190382222,10000,57.532817125320435,100,114489271.0407335,166.85992573074182,2876.622102536969
Hidden,NSGA-II,72124473,10000,63.47835302352905,100,132220421.39094663,94.9633117760333,2570.625231523668
Hidden,NSGA-II,1642588603,10000,63.0501594543457,100,122411335.51458843,113.95286244825324,2420.167609106682
Hidden,NSGA-II,1566923138,10000,60.69779586791992,100,129701364.45650883,135.44934541077419,2349.8218983607053
Hidden,MOEA/D,1826701614,10500,77.40139842033386,27,35975776.39311902,102.27318679458548,146.4786496027677
Hidden,MOEA/D,1367864806,10500,78.54397940635681,29,29577608.972038947,39.79904657690608,205.7144608847428
Hidden,MOEA/D,1097657231,10500,76.89104890823364,40,13013631.267810334,97.1242164906135,211.23324008553348
Hidden,MOEA/D,579362555,10500,77.0515787601471,34,31941742.67721362,24.57246102756253,176.88811287207062
Hidden,MOEA/D,661058651,10500,72.94427824020386,61,58262471.980112106,51.76103642944509,257.02877310157015
Hidden,MOEA/D,87989972,10500,74.91299104690552,56,33174605.746209674,34.10276694497962,157.69081040895787
Hidden,MOEA/D,161576974,10500,75.80505585670471,50,21142671.098389268,42.82372382077398,189.8936517273718
Hidden,MOEA/D,35492826,10500,75.32040452957153,28,68293194.95744435,33.50671941140517,296.36211353197086
Hidden,MOEA/D,376383645,10500,76.70603775978088,42,15108509.855372407,50.10441258815238,265.9761469846507
Hidden,MOEA/D,1746484539,10500,76.15482687950134,36,33108326.856222726,33.7973166001514,220.85617479707153
Hidden,MOEA/D,1394609702,10500,74.1736330986023,50,33989635.19732607,31.022406186007828,105.72414984633711
Hidden,MOEA/D,1960127675,10500,74.67043375968933,19,60648100.63869173,60.50083682920081,168.0123583169063
Hidden,MOEA/D,1081530686,10500,75.45161318778992,25,53128468.17860984,147.7962277838033,272.83945427429603
Hidden,MOEA/D,1302740407,10500,74.75095224380493,83,25161721.54666252,136.98703645434054,260.20638620881175
Hidden,MOEA/D,2084654369,10500,76.16323351860046,29,39710016.163860805,68.40401644134154,330.9768269871755
Hidden,MOEA/D,1566581934,10500,76.59401321411133,53,33532467.350728266,40.381422209069534,186.8701454810777
Hidden,MOEA/D,1357791198,10500,73.90735125541687,40,29898843.240968317,27.199344097163678,164.94095146214326
Hidden,MOEA/D,1167425778,10500,76.11594319343567,40,31967779.39772316,258.2384626871665,437.8222072383964
Hidden,MOEA/D,1202413557,10500,74.68778920173645,34,33732161.126517385,94.45555180946474,339.31856767597657
Hidden,MOEA/D,2008052738,10500,75.05895733833313,33,60243064.69736725,15.593117502358078,336.8678449955046
Hidden,MOEA/D,595598245,10500,74.9882435798645,48,35918257.416749135,56.27249220083342,242.24773407004238
Hidden,MOEA/D,1752032165,10500,76.98400521278381,51,15620306.73895736,76.29368989448653,179.798500822827
Hidden,MOEA/D,1440696407,10500,74.96865630149841,43,32258250.453804616,137.1560899356325,275.52123135848893
Hidden,MOEA/D,5880883,10500,77.79830527305603,44,22888641.56515996,252.77618435647628,216.5579140979359
Hidden,MOEA/D,846428919,10500,74.3583128452301,25,50114723.68603189,90.68963688467613,234.68868319082617
Hidden,MOEA/D,1841261662,10500,75.60674047470093,58,41521377.15513761,41.41345871211676,191.14675526895252
Hidden,MOEA/D,1190382222,10500,74.85232591629028,22,40119715.28977494,76.65583106324861,339.28744419275824
Hidden,MOEA/D,72124473,10500,74.94960331916809,37,33575414.35013872,30.439052959776376,219.75365550559067
Hidden,MOEA/D,1642588603,10500,74.37351489067078,38,66778906.410447,152.98087403265387,85.50810710169915
Hidden,MOEA/D,1566923138,10500,74.8182270526886,57,24350096.15868026,53.97685385338427,229.3692876566949
Hidden,PLS,1826701614,10000,43.71281337738037,55,51905253.74498146,1689.7397274365135,1765.2219334510055
Hidden,PLS,1367864806,10000,39.61445713043213,97,35034435.78300822,1670.0527234995557,1852.352207750147
Hidden,PLS,1097657231,10000,37.07408881187439,55,68384804.33375764,848.1600101256439,2475.9016673897318
Hidden,PLS,579362555,10000,36.91820669174194,45,45738712.096456856,1494.6380243083336,1089.6280143258082
Hidden,PLS,661058651,10000,37.332987546920776,38,59253338.24955798,1242.687072456376,1069.3004469251848
Hidden,PLS,87989972,10000,35.720301389694214,17,69161011.90922987,1002.8741535391991,887.6394367940495
Hidden,PLS,161576974,10000,38.47488021850586,26,47536996.32149719,1554.4539301619338,975.7031901761677
Hidden,PLS,35492826,10000,40.97932291030884,56,72159921.6317256,1169.5106884548252,1459.027374982086
Hidden,PLS,376383645,10000,40.97217106819153,85,48924243.08710134,1400.5707098739958,2071.52772711969
Hidden,PLS,1746484539,10000,39.96956992149353,81,50629824.77452662,1578.7688392192601,1535.3994642001794
Hidden,PLS,1394609702,10000,38.01319646835327,54,68475944.0073197,1158.0684555526072,1458.259658592472
Hidden,PLS,1960127675,10000,38.08300280570984,39,63481951.626194745,1306.521574846374,1571.0586522833717
Hidden,PLS,1081530686,10000,41.9963219165802,76,56468693.81943624,1135.3748762879165,2182.9156627868165
Hidden,PLS,1302740407,10000,40.64854097366333,63,49885802.41656783,1269.2497037354383,1485.1937262390675
Hidden,PLS,2084654369,10000,39.487958669662476,81,53855955.25930398,1200.8381367880938,1936.44056462382
Hidden,PLS,1566581934,10000,40.34001278877258,38,68776685.78005886,984.0469006150784,1063.4675568776368
Hidden,PLS,1357791198,10000,40.343626737594604,44,43801951.944599405,1748.3266835766221,1509.3031726803506
Hidden,PLS,1167425778,10000,39.932730197906494,42,81700236.81402849,861.4507976290218,2198.3857990391934
Hidden,PLS,1202413557,10000,39.7124662399292,31,60793638.631515935,1441.000440511165,816.7337292505496
Hidden,PLS,2008052738,10000,40.35003662109375,61,42083854.19278291,1385.5000559621994,2307.8104669954623
Hidden,PLS,595598245,10000,38.06682014465332,33,53744454.53139253,1415.920330198555,1196.934010870087
Hidden,PLS,1752032165,10000,39.62524151802063,38,74476397.89621432,942.5945942262663,1695.9444526733882
Hidden,PLS,1440696407,10000,40.261651277542114,63,57593740.91318627,1413.9315391674554,1298.2778630495784
Hidden,PLS,5880883,10000,42.43094229698181,98,51103986.79528219,1163.0850384397538,2653.232249996681
Hidden,PLS,846428919,10000,40.00103712081909,34,33462630.002777763,1923.501490716664,1778.3956961539704
Hidden,PLS,1841261662,10000,39.45287322998047,61,46786419.88385853,1628.835108112176,1318.990382546644
Hidden,PLS,1190382222,10000,40.16118264198303,48,55878743.0797241,1287.7324229609376,2225.656317631855
Hidden,PLS,72124473,10000,39.043060541152954,72,72005980.03378668,799.2726251734081,2021.4396791410795
Hidden,PLS,1642588603,10000,39.99700975418091,91,62991108.71888572,1050.2354572995266,1580.0529456775646
Hidden,PLS,1566923138,10000,38.731497049331665,44,51813694.307738416,1480.702092364415,1169.1572628229783
Hidden,Graph-PMX NSGA-II,1826701614,10000,63.01710271835327,100,118023106.17528276,107.94404319602491,3243.2458148305127
Hidden,Graph-PMX NSGA-II,1367864806,10000,58.77953839302063,100,132983020.4047884,121.11236610941894,2411.3231501150153
Hidden,Graph-PMX NSGA-II,1097657231,10000,59.07947301864624,100,124126126.62625879,149.3755441392873,3050.693125407043
Hidden,Graph-PMX NSGA-II,579362555,10000,72.0367386341095,100,125774400.28618777,185.4345126291861,2783.4558078583887
Hidden,Graph-PMX NSGA-II,661058651,10000,71.16919541358948,100,129149692.54171488,77.78989577918341,2688.5025350166425
Hidden,Graph-PMX NSGA-II,87989972,10000,63.761194705963135,100,128419165.60845965,128.71746239795442,3686.9989691976084
Hidden,Graph-PMX NSGA-II,161576974,10000,63.06304097175598,100,128229096.10788526,112.32028215521865,3012.519558325617
Hidden,Graph-PMX NSGA-II,35492826,10000,62.066410779953,100,125832045.00914575,126.3390589862544,3266.2981791643188
Hidden,Graph-PMX NSGA-II,376383645,10000,66.13809370994568,100,119583944.7321132,171.28752392817216,2731.312807700947
Hidden,Graph-PMX NSGA-II,1746484539,10000,63.97358465194702,100,122618194.53854941,214.01726333254558,3809.1702772909953
Hidden,Graph-PMX NSGA-II,1394609702,10000,64.16605854034424,100,118568604.24021882,120.72678336246746,3631.5878590205907
Hidden,Graph-PMX NSGA-II,1960127675,10000,62.39662742614746,100,136213203.8752188,112.14549893673716,2746.8150665702597
Hidden,Graph-PMX NSGA-II,1081530686,10000,62.4168918132782,100,129626924.22725025,132.4773934043117,3553.3483137853086
Hidden,Graph-PMX NSGA-II,1302740407,10000,62.895079374313354,100,125577908.1968809,160.75290235156413,3543.4388230051
Hidden,Graph-PMX NSGA-II,2084654369,10000,68.99026036262512,100,139431509.30175984,120.84110303040025,3442.8096971625077
Hidden,Graph-PMX NSGA-II,1566581934,10000,63.81723976135254,100,125754720.83704886,162.80816557983707,3075.2255512810752
Hidden,Graph-PMX NSGA-II,1357791198,10000,64.45286083221436,100,120412055.73083147,103.54730212094972,2812.9172249109824
Hidden,Graph-PMX NSGA-II,1167425778,10000,62.8294312953949,100,126847509.97277452,147.67298997488783,2460.679246162673
Hidden,Graph-PMX NSGA-II,1202413557,10000,65.89907383918762,100,130800045.62829876,122.39653942601548,3025.913886613165
Hidden,Graph-PMX NSGA-II,2008052738,10000,62.50489592552185,100,111917084.75178388,215.95782770242042,4602.374463415045
Hidden,Graph-PMX NSGA-II,595598245,10000,62.786561012268066,100,124120384.35070172,170.9144751129128,3383.522077395737
Hidden,Graph-PMX NSGA-II,1752032165,10000,63.5535991191864,100,124270453.48088074,140.55104008196787,3156.017039252624
Hidden,Graph-PMX NSGA-II,1440696407,10000,67.29893231391907,100,129792513.8836829,75.53906336351935,3403.9652950963064
Hidden,Graph-PMX NSGA-II,5880883,10000,64.18492650985718,100,113780046.89588192,142.71161003945124,4094.5230072565
Hidden,Graph-PMX NSGA-II,846428919,10000,62.890026330947876,100,119373482.54565859,116.14558593931513,2636.906574209898
Hidden,Graph-PMX NSGA-II,1841261662,10000,62.25912404060364,100,134093647.33989741,108.15421105492048,2995.408559815516
Hidden,Graph-PMX NSGA-II,1190382222,10000,61.973660469055176,100,124596736.53628737,202.12313739689966,2992.8562823757284
Hidden,Graph-PMX NSGA-II,72124473,10000,61.81705832481384,100,134954591.14067987,114.30051580719953,3673.727527643471
Hidden,Graph-PMX NSGA-II,1642588603,10000,63.13190460205078,100,131826345.71696916,152.17178274251572,3380.1727942285324
Hidden,Graph-PMX NSGA-II,1566923138,10000,65.07354974746704,100,126767435.62141073,105.22308862426827,3434.273409435602
